timestamp,resolved_at,market,direction,outcome,amount,entry_price,result,won,pnl,winning_outcome,condition_id,token_id
2026-02-25T00:59:11.923143+00:00,2026-02-25T01:03:18.873869+00:00,"Solana Up or Down - February 24, 7:45PM-8:00PM ET",UP,Up,2.0,0.03,LOSS,NO,-2.0,,0x7d2b49bc5d4ca99fa4ad7537ffa125dc3a271b28992a1ee77c4011ac8fbe844c,6866742471484737369396505622987262617754296098165483786062711901748260304400
2026-02-25T00:59:11.924872+00:00,2026-02-25T01:03:19.233059+00:00,"Solana Up or Down - February 24, 7:45PM-8:00PM ET",UP,Up,2.0,0.03000000199543723,LOSS,NO,-2.0,,0x7d2b49bc5d4ca99fa4ad7537ffa125dc3a271b28992a1ee77c4011ac8fbe844c,6866742471484737369396505622987262617754296098165483786062711901748260304400
2026-02-25T00:59:11.925548+00:00,2026-02-25T01:03:19.321350+00:00,"Bitcoin Up or Down - February 24, 7:55PM-8:00PM ET",DOWN,Down,2.0,0.97,WIN,YES,0.1,Down,0x6d9297ca3a7e3726324100abec7b3fe635c6405390971086312de4676b2923d7,20462050407600642191672211057487397209621830636868041021198965886050376863867
2026-02-25T00:59:11.926662+00:00,2026-02-25T01:03:19.554385+00:00,"Bitcoin Up or Down - February 24, 7:55PM-8:00PM ET",DOWN,Down,2.0,0.97,WIN,YES,0.1,Down,0x6d9297ca3a7e3726324100abec7b3fe635c6405390971086312de4676b2923d7,20462050407600642191672211057487397209621830636868041021198965886050376863867
2026-02-25T00:59:11.928278+00:00,2026-02-25T01:03:19.804559+00:00,"Solana Up or Down - February 24, 7:45PM-8:00PM ET",UP,Up,2.0,0.05002805083298778,LOSS,NO,-2.0,,0x7d2b49bc5d4ca99fa4ad7537ffa125dc3a271b28992a1ee77c4011ac8fbe844c,6866742471484737369396505622987262617754296098165483786062711901748260304400
2026-02-25T00:59:22.074470+00:00,2026-02-25T01:03:19.868993+00:00,"Bitcoin Up or Down - February 24, 7:45PM-8:00PM ET",UP,Up,2.0,0.04,LOSS,NO,-2.0,,0xa3d9919ac494279b795f6ba6309b50aec7255fb86960b0dc9e6615f5b6d0b5e1,74846246720778366755080471688737944942596830442275766323315558117167097438984
2026-02-25T00:59:22.076339+00:00,2026-02-25T01:03:19.944992+00:00,"Bitcoin Up or Down - February 24, 7:45PM-8:00PM ET",UP,Up,2.0,0.04,LOSS,NO,-2.0,,0xa3d9919ac494279b795f6ba6309b50aec7255fb86960b0dc9e6615f5b6d0b5e1,74846246720778366755080471688737944942596830442275766323315558117167097438984
2026-02-25T00:59:22.078338+00:00,2026-02-25T01:03:20.114983+00:00,"Solana Up or Down - February 24, 7:45PM-8:00PM ET",UP,Up,2.0,0.030000000323333356,LOSS,NO,-2.0,,0x7d2b49bc5d4ca99fa4ad7537ffa125dc3a271b28992a1ee77c4011ac8fbe844c,6866742471484737369396505622987262617754296098165483786062711901748260304400
2026-02-25T00:59:22.080075+00:00,2026-02-25T01:03:20.308242+00:00,"Bitcoin Up or Down - February 24, 7:45PM-8:00PM ET",UP,Up,2.0,0.04,LOSS,NO,-2.0,,0xa3d9919ac494279b795f6ba6309b50aec7255fb86960b0dc9e6615f5b6d0b5e1,74846246720778366755080471688737944942596830442275766323315558117167097438984
2026-02-25T00:59:22.082408+00:00,2026-02-25T01:03:20.452154+00:00,"Solana Up or Down - February 24, 7:45PM-8:00PM ET",UP,Up,2.0,0.030000003919212488,LOSS,NO,-2.0,,0x7d2b49bc5d4ca99fa4ad7537ffa125dc3a271b28992a1ee77c4011ac8fbe844c,6866742471484737369396505622987262617754296098165483786062711901748260304400
